datasetelementid,dataset_uid,dataset,dataelement_uid,code,dataelement
28984206,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH009,,"Medroxyprogesterone Acetate (Sayana Press), 104mg/0.65ml, Inj - Opening Balance (A)"
28984241,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH010,,"Progesterone-Only (Microlut) Levonorgestrel 30mcg, Tab, Cycle - Opening Balance (A)"
28984192,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH011,,"Condom, Female - Quantity Received (B)"
28984221,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH012,,"Condom, Male - Quantity Received (B)"
28984228,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH014,,"Depot Medroxyprogestrone Acetate (Depo-Provera) 150mg/ml, Pdr for Inj - Quantity Received (B)"
28984160,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH015,,"Ethinylestradiol & Levonorgestrel (Microgynon 30) 30mcg & 150mcg, Tab, Cycle - Quantity Received (B)"
28984169,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH016,,Jadelle - Levonorgestrel two rod 150mg implant - Quantity Received (B)
28984167,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH017,,"Levonorgestrel (Emergency Contraceptive) 1.5mg, Tab - Quantity Received (B)"
28984174,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH018,,Levoplant - Levonorgestrel two rod 150mg implant - Quantity Received (B)
28984190,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH019,,"Medroxyprogesterone Acetate (Sayana Press), 104mg/0.65ml, Inj - Quantity Received (B)"
28984230,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH020,,"Progesterone-Only (Microlut) Levonorgestrel 30mcg, Tab, Cycle - Quantity Received (B)"
28984205,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH021,,"Condom, Female - Losses / Adjustments (C)"
28984232,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH022,,"Condom, Male - Losses / Adjustments (C)"
28984240,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH024,,"Depot Medroxyprogestrone Acetate (Depo-Provera) 150mg/ml, Pdr for Inj - Losses / Adjustments (C)"
28984168,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH025,,"Ethinylestradiol & Levonorgestrel (Microgynon 30) 30mcg & 150mcg, Tab, Cycle - Losses / Adjustments (C)"
28984202,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH026,,Jadelle - Levonorgestrel two rod 150mg implant - Losses / Adjustments (C)
28984231,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH027,,"Levonorgestrel (Emergency Contraceptive) 1.5mg, Tab - Losses / Adjustments (C)"
28984157,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH028,,Levoplant - Levonorgestrel two rod 150mg implant - Losses / Adjustments (C)
28984203,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH029,,"Medroxyprogesterone Acetate (Sayana Press), 104mg/0.65ml, Inj - Losses / Adjustments (C)"
28984153,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH030,,"Progesterone-Only (Microlut) Levonorgestrel 30mcg, Tab, Cycle - Losses / Adjustments (C)"
28984219,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH031,,"Condom, Female - Quantity Dispensed (D)"
28984233,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH032,,"Condom, Male - Quantity Dispensed (D)"
28984175,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH034,,"Depot Medroxyprogestrone Acetate (Depo-Provera) 150mg/ml, Pdr for Inj - Quantity Dispensed (D)"
28984220,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH035,,"Ethinylestradiol & Levonorgestrel (Microgynon 30) 30mcg & 150mcg, Tab, Cycle - Quantity Dispensed (D)"
28984229,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH036,,Jadelle - Levonorgestrel two rod 150mg implant - Quantity Dispensed (D)
28984197,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH037,,"Levonorgestrel (Emergency Contraceptive) 1.5mg, Tab - Quantity Dispensed (D)"
28984159,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH038,,Levoplant - Levonorgestrel two rod 150mg implant - Quantity Dispensed (D)
28984183,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH039,,"Medroxyprogesterone Acetate (Sayana Press), 104mg/0.65ml, Inj - Quantity Dispensed (D)"
28984188,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH040,,"Progesterone-Only (Microlut) Levonorgestrel 30mcg, Tab, Cycle - Quantity Dispensed (D)"
28984154,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH041,,"Condom, Female - Closing Balance (E)"
28984179,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH042,,"Condom, Male - Closing Balance (E)"
28984214,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH044,,"Depot Medroxyprogestrone Acetate (Depo-Provera) 150mg/ml, Pdr for Inj - Closing Balance (E)"
28984199,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH045,,"Ethinylestradiol & Levonorgestrel (Microgynon 30) 30mcg & 150mcg, Tab, Cycle - Closing Balance (E)"
28984165,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH046,,Jadelle - Levonorgestrel two rod 150mg implant - Closing Balance (E)
28984225,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH047,,"Levonorgestrel (Emergency Contraceptive) 1.5mg, Tab - Closing Balance (E)"
28984170,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH048,,Levoplant - Levonorgestrel two rod 150mg implant - Closing Balance (E)
28984239,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH049,,"Medroxyprogesterone Acetate (Sayana Press), 104mg/0.65ml, Inj - Closing Balance (E)"
28984194,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH050,,"Progesterone-Only (Microlut) Levonorgestrel 30mcg, Tab, Cycle - Closing Balance (E)"
28984209,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH051,,"Condom, Female - Days Out of Stock (F)"
28984213,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH052,,"Condom, Male - Days Out of Stock (F)"
28984162,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH054,,"Depot Medroxyprogestrone Acetate (Depo-Provera) 150mg/ml, Pdr for Inj - Days Out of Stock (F)"
28984204,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH055,,"Ethinylestradiol & Levonorgestrel (Microgynon 30) 30mcg & 150mcg, Tab, Cycle - Days Out of Stock (F)"
28984201,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH056,,Jadelle - Levonorgestrel two rod 150mg implant - Days Out of Stock (F)
28984193,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH057,,"Levonorgestrel (Emergency Contraceptive) 1.5mg, Tab - Days Out of Stock (F)"
28984163,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH058,,Levoplant - Levonorgestrel two rod 150mg implant - Days Out of Stock (F)
28984212,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH059,,"Medroxyprogesterone Acetate (Sayana Press), 104mg/0.65ml, Inj - Days Out of Stock (F)"
28984180,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH060,,"Progesterone-Only (Microlut) Levonorgestrel 30mcg, Tab, Cycle - Days Out of Stock (F)"
28984173,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH061,,"Average Monthly Consumption for Condom, Female - 3 Months"
28984218,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH062,,"Average Monthly Consumption for Condom, Male - 3 Months"
28984242,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH064,,"Average Monthly Consumption for Depot Medroxyprogestrone Acetate (Depo-Provera) 150mg/ml, Pdr for Inj - 3 Months"
28984158,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH065,,"Average Monthly Consumption for Ethinylestradiol & Levonorgestrel (Microgynon 30) 30mcg & 150mcg, Tab, Cycle - 3 Months"
28984216,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH066,,Average Monthly Consumption for Jadelle - Levonorgestrel two rod 150mg implant - 3 Months
28984198,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH067,,"Average Monthly Consumption for Levonorgestrel (Emergency Contraceptive) 1.5mg, Tab - 3 Months"
28984161,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH068,,Average Monthly Consumption for Levoplant - Levonorgestrel two rod 150mg implant - 3 Months
28984226,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH069,,"Average Monthly Consumption for Medroxyprogesterone Acetate (Sayana Press), 104mg/0.65ml, Inj - 3 Months"
28984215,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH070,,"Average Monthly Consumption for Progesterone-Only (Microlut) Levonorgestrel 30mcg, Tab, Cycle - 3 Months"
28984186,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH071,,"Average Monthly Consumption for Condom, Female - 6 Months"
28984223,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH072,,"Average Monthly Consumption for Condom, Male - 6 Months"
28984164,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH074,,"Average Monthly Consumption for Depot Medroxyprogestrone Acetate (Depo-Provera) 150mg/ml, Pdr for Inj - 6 Months"
28984166,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH075,,"Average Monthly Consumption for Ethinylestradiol & Levonorgestrel (Microgynon 30) 30mcg & 150mcg, Tab, Cycle - 6 Months"
28984217,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH076,,Average Monthly Consumption for Jadelle - Levonorgestrel two rod 150mg implant - 6 Months
28984196,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH077,,"Average Monthly Consumption for Levonorgestrel (Emergency Contraceptive) 1.5mg, Tab - 6 Months"
28984191,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH078,,Average Monthly Consumption for Levoplant - Levonorgestrel two rod 150mg implant - 6 Months
28984156,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH079,,"Average Monthly Consumption for Medroxyprogesterone Acetate (Sayana Press), 104mg/0.65ml, Inj - 6 Months"
28984210,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH080,,"Average Monthly Consumption for Progesterone-Only (Microlut) Levonorgestrel 30mcg, Tab, Cycle - 6 Months"
28984185,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH081,,"Condom, Female - Stockout"
28984237,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH082,,"Condom, Male - Stockout"
28984222,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH084,,"Depot Medroxyprogestrone Acetate (Depo-Provera) 150mg/ml, Pdr for Inj - Stockout"
28984236,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH085,,"Ethinylestradiol & Levonorgestrel (Microgynon 30) 30mcg & 150mcg, Tab, Cycle - Stockout"
28984224,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH086,,Jadelle - Levonorgestrel two rod 150mg implant - Stockout
28984207,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH087,,"Levonorgestrel (Emergency Contraceptive) 1.5mg, Tab - Stockout"
28984208,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH088,,Levoplant - Levonorgestrel two rod 150mg implant - Stockout
28984200,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH089,,"Medroxyprogesterone Acetate (Sayana Press), 104mg/0.65ml, Inj - Stockout"
28984177,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,SLCHCRPH090,,"Progesterone-Only (Microlut) Levonorgestrel 30mcg, Tab, Cycle - Stockout"
28984172,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,ef2BUiZ0fN6,,"chc_Reproductive Health_Condom, Female_L/A_Comments"
28984178,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,hJNWhz5jxaY,,"chc_Reproductive Health_Medroxyprogesterone Acetate (Sayana Press), 104mg/0.65ml, Inj_L/A_Comments"
28984171,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,ifDWxKKD29T,,chc_Reproductive Health_Levoplant - Levonorgestrel two rod 150mg implant_L/A_Comments
28984211,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,jfqd8x6mbEI,,"chc_Reproductive Health_Levonorgestrel (Emergency Contraceptive) 1.5mg, Tab_L/A_Comments"
28984187,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,lzzMHRSQMMq,,"chc_Reproductive Health_Depot Medroxyprogestrone Acetate (Depo-Provera) 150mg/ml, Pdr for Inj_L/A_Comments"
28984227,bhCMSS5EK1N,RRIV_mchp_chp_Reproductive Health,vMKiQbs4oJw,,"chc_Reproductive Health_Condom, Male_L/A_Comments"
28825720,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,BImg0DtFrgw,,"chc_HIV/AIDS_Efavirenz 600mg, Tab_L/A_Comments"
28825529,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,BfsXSrVnQk7,,"chc_HIV/AIDS_Zidovudine & Lamivudine 60mg & 30mg, Tab_L/A_Comments"
28825707,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,E5YMmwF8Kc5,,"chc_HIV/AIDS_HIV 1 & 2 Rapid Test Kit, SD Bioline_L/A_Comments"
28825527,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,HURCaVRNJq2,,"chc_HIV/AIDS_Tenofovir & Lamivudine & Efavirenz 300mg & 300mg & 600mg, Tab_L/A_Comments"
28825678,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,KJwqLyZ4scG,,"chc_HIV/AIDS_Atazanavir & Ritonavir 300mg & 100mg, Tab_L/A_Comments"
28825467,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,NksSH42Lt7q,,"chc_HIV/AIDS_Ritonavir 100mg, Tab_L/A_Comments"
28825605,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,NwpmgWThkwr,,"chc_HIV/AIDS_Nevirapine 50mg, Tab_L/A_Comments"
28825432,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,RvYtWEUHqil,,"hsp-HIV/AIDS_PIMA CD4 Test, Sample Collection, Finger Stick, Pcs_L/A_Comments"
28825513,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,S6QfNPH2BuA,,"chc_HIV/AIDS_Tenofovir & Lamivudine 300mg & 300mg, Tab_L/A_Comments"
28825659,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV001,,"Abacavir & Lamivudine 600mg & 300mg, Tab - Opening Balance (A)"
28825548,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV002,,"Abacavir & Lamivudine 60mg & 30mg, Tab - Opening Balance (A)"
28825606,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV003,,"Atazanavir & Ritonavir 300mg & 100mg, Tab - Opening Balance (A)"
28825560,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV004,,"Dapsone 50mg, Tab - Opening Balance (A)"
28825532,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV005,,"Efavirenz 200mg, Tab - Opening Balance (A)"
28825572,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV006,,"Efavirenz 600mg, Tab - Opening Balance (A)"
28825696,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV007,,"HIV 1 & 2 Rapid Test Kit, Determine - Opening Balance (A)"
28825580,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV008,,"HIV 1 & 2 Rapid Test Kit, SD Bioline - Opening Balance (A)"
28825590,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV009,,"HIV 1 & 2 Rapid Test Kit, Unigold - Opening Balance (A)"
28825602,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV010,,"HIV/Syphilis Duo Test, SD Bioline - Opening Balance (A)"
28825551,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV011,,"Lopinavir & Ritonavir 100mg & 25mg, Tab - Opening Balance (A)"
28825675,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV012,,"Lopinavir & Ritonavir 200mg & 50mg, Tab - Opening Balance (A)"
28825727,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV013,,"Lopinavir & Ritonavir 80mg/ml & 20mg/ml, Syr, 60ml, Bot - Opening Balance (A)"
28825735,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV014,,"Nevirapine 50mg/5ml, Syr, 100ml, Bot - Opening Balance (A)"
28825645,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV015,,"Nevirapine 50mg, Tab - Opening Balance (A)"
28825575,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV017,,"PIMA CD4 Test, Cartridge, Pcs - Opening Balance (A)"
28825440,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV019,,"PIMA CD4 Test, Sample Collection, Finger Stick, Pcs - Opening Balance (A)"
28825594,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV020,,"Ritonavir 100mg, Tab - Opening Balance (A)"
28825492,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV021,,"Tenofovir & Lamivudine 300mg & 300mg, Tab - Opening Balance (A)"
28825666,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV022,,"Tenofovir & Lamivudine & Efavirenz 300mg & 300mg & 600mg, Tab - Opening Balance (A)"
28825464,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV023,,"Zidovudine & Lamivudine 300mg & 150mg, Tab - Opening Balance (A)"
28825438,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV024,,"Zidovudine & Lamivudine 60mg & 30mg, Tab - Opening Balance (A)"
28825520,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV025,,"Zidovudine & Lamivudine & Abacavir 300mg & 150mg & 300mg, Tab - Opening Balance (A)"
28825472,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV026,,"Zidovudine & Lamivudine & Nevirapine 300mg & 150mg & 200mg, Tab - Opening Balance (A)"
28825737,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV027,,"Zidovudine & Lamivudine & Nevirapine 60mg & 30mg & 50mg, Tab - Opening Balance (A)"
28825569,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV028,,"Abacavir & Lamivudine 600mg & 300mg, Tab - Quantity Received (B)"
28825748,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV029,,"Abacavir & Lamivudine 60mg & 30mg, Tab - Quantity Received (B)"
28825641,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV030,,"Atazanavir & Ritonavir 300mg & 100mg, Tab - Quantity Received (B)"
28825583,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV031,,"Dapsone 50mg, Tab - Quantity Received (B)"
28825489,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV032,,"Efavirenz 200mg, Tab - Quantity Received (B)"
28825668,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV033,,"Efavirenz 600mg, Tab - Quantity Received (B)"
28825728,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV034,,"HIV 1 & 2 Rapid Test Kit, Determine - Quantity Received (B)"
28825685,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV035,,"HIV 1 & 2 Rapid Test Kit, SD Bioline - Quantity Received (B)"
28825683,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV036,,"HIV 1 & 2 Rapid Test Kit, Unigold - Quantity Received (B)"
28825672,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV037,,"HIV/Syphilis Duo Test, SD Bioline - Quantity Received (B)"
28825461,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV038,,"Lopinavir & Ritonavir 100mg & 25mg, Tab - Quantity Received (B)"
28825658,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV039,,"Lopinavir & Ritonavir 200mg & 50mg, Tab - Quantity Received (B)"
28825677,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV040,,"Lopinavir & Ritonavir 80mg/ml & 20mg/ml, Syr, 60ml, Bot - Quantity Received (B)"
28825473,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV041,,"Nevirapine 50mg/5ml, Syr, 100ml, Bot - Quantity Received (B)"
28825495,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV042,,"Nevirapine 50mg, Tab - Quantity Received (B)"
28825591,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV044,,"PIMA CD4 Test, Cartridge, Pcs - Quantity Received (B)"
28825450,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV046,,"PIMA CD4 Test, Sample Collection, Finger Stick, Pcs - Quantity Received (B)"
28825652,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV047,,"Ritonavir 100mg, Tab - Quantity Received (B)"
28825662,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV048,,"Tenofovir & Lamivudine 300mg & 300mg, Tab - Quantity Received (B)"
28825573,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV049,,"Tenofovir & Lamivudine & Efavirenz 300mg & 300mg & 600mg, Tab - Quantity Received (B)"
28825703,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV050,,"Zidovudine & Lamivudine 300mg & 150mg, Tab - Quantity Received (B)"
28825528,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV051,,"Zidovudine & Lamivudine 60mg & 30mg, Tab - Quantity Received (B)"
28825545,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV052,,"Zidovudine & Lamivudine & Abacavir 300mg & 150mg & 300mg, Tab - Quantity Received (B)"
28825503,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV053,,"Zidovudine & Lamivudine & Nevirapine 300mg & 150mg & 200mg, Tab - Quantity Received (B)"
28825729,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV054,,"Zidovudine & Lamivudine & Nevirapine 60mg & 30mg & 50mg, Tab - Quantity Received (B)"
28825476,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV055,,"Abacavir & Lamivudine 600mg & 300mg, Tab - Losses / Adjustments (C)"
28825637,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV056,,"Abacavir & Lamivudine 60mg & 30mg, Tab - Losses / Adjustments (C)"
28825556,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV057,,"Atazanavir & Ritonavir 300mg & 100mg, Tab - Losses / Adjustments (C)"
28825687,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV058,,"Dapsone 50mg, Tab - Losses / Adjustments (C)"
28825642,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV059,,"Efavirenz 200mg, Tab - Losses / Adjustments (C)"
28825460,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV060,,"Efavirenz 600mg, Tab - Losses / Adjustments (C)"
28825708,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV061,,"HIV 1 & 2 Rapid Test Kit, Determine - Losses / Adjustments (C)"
28825542,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV062,,"HIV 1 & 2 Rapid Test Kit, SD Bioline - Losses / Adjustments (C)"
28825554,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV063,,"HIV 1 & 2 Rapid Test Kit, Unigold - Losses / Adjustments (C)"
28825477,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV064,,"HIV/Syphilis Duo Test, SD Bioline - Losses / Adjustments (C)"
28825466,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV065,,"Lopinavir & Ritonavir 100mg & 25mg, Tab - Losses / Adjustments (C)"
28825465,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV066,,"Lopinavir & Ritonavir 200mg & 50mg, Tab - Losses / Adjustments (C)"
28825474,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV067,,"Lopinavir & Ritonavir 80mg/ml & 20mg/ml, Syr, 60ml, Bot - Losses / Adjustments (C)"
28825543,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV068,,"Nevirapine 50mg/5ml, Syr, 100ml, Bot - Losses / Adjustments (C)"
28825593,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV069,,"Nevirapine 50mg, Tab - Losses / Adjustments (C)"
28825515,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV071,,"PIMA CD4 Test, Cartridge, Pcs - Losses / Adjustments (C)"
28825625,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV073,,"PIMA CD4 Test, Sample Collection, Finger Stick, Pcs - Losses / Adjustments (C)"
28825633,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV074,,"Ritonavir 100mg, Tab - Losses / Adjustments (C)"
28825563,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV075,,"Tenofovir & Lamivudine 300mg & 300mg, Tab - Losses / Adjustments (C)"
28825734,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV076,,"Tenofovir & Lamivudine & Efavirenz 300mg & 300mg & 600mg, Tab - Losses / Adjustments (C)"
28825439,dftOR0ckG0k,RRIV_hsp_HIV/AIDS,SLCHCHIV077,,"Zidovudine & Lamivudine 300mg & 150mg, Tab - Losses / Adjustments (C)"
